Class,File,Vertices,Faces,FaceType,Minx,Miny,Minz,Maxx,Maxy,Maxz
Jet,m1162.obj,8972,17730,"Triangles",-0.438118,-0.39274,-0.139921,0.5,0.393651,0.0593865
Jet,m1163.obj,6373,13496,"Triangles",-0.437399,-0.443161,-0.156711,0.5,0.448865,0.0890845
Jet,m1165.obj,5794,11460,"Triangles",-0.450092,-0.384075,-0.144617,0.5,0.384346,0.074737
Jet,m1166.obj,9779,19632,"Triangles",-0.494507,-0.432723,-0.111712,0.5,0.436462,0.0700162
Jet,m1167.obj,6840,11996,"Triangles",-0.5,-0.281925,-0.0878749,0.298363,0.283371,0.125775
Jet,m1168.obj,6723,13552,"Triangles",-0.5,-0.263567,-0.132807,0.301897,0.264974,0.049864
Jet,m1169.obj,5791,11423,"Triangles",-0.5,-0.256241,-0.1138,0.26851,0.25975,0.105348
Jet,m1171.obj,8008,15418,"Triangles",-0.5,-0.294754,-0.118102,0.294691,0.3006,0.091672
Jet,m1172.obj,5091,11180,"Triangles",-0.243465,-0.290293,-0.0512622,0.5,0.293326,0.0904685
Jet,m1173.obj,6752,13216,"Triangles",-0.5,-0.335036,-0.0605845,0.334611,0.340125,0.137823
Jet,m1174.obj,5550,11090,"Triangles",-0.5,-0.199875,-0.101054,0.29543,0.20477,0.0538524
Jet,m1175.obj,5721,11346,"Triangles",-0.5,-0.282672,-0.187183,0.341514,0.282293,0.0666282
Jet,m1176.obj,6581,13378,"Triangles",-0.397659,-0.361759,-0.0237658,0.5,0.369991,0.14937
Jet,m1177.obj,9162,18320,"Triangles",-0.5,-0.360932,-0.158983,0.326985,0.360469,0.0787597
Jet,m1178.obj,6143,12342,"Triangles",-0.5,-0.185445,-0.0610985,0.308126,0.191547,0.0949389
Jet,m1179.obj,5647,10882,"Triangles",-0.5,-0.237906,-0.120586,0.281291,0.242093,0.0368102
Jet,m1180.obj,8522,17040,"Triangles",-0.5,-0.250678,-0.122373,0.253729,0.250531,0.0425536
Jet,m1181.obj,7728,15448,"Triangles",-0.5,-0.31584,-0.13038,0.33514,0.316031,0.0555705
Jet,m1182.obj,5533,11062,"Triangles",-0.5,-0.237564,-0.0419931,0.263981,0.24024,0.107228
Jet,m1183.obj,6870,13480,"Triangles",-0.5,-0.299633,-0.0945393,0.211833,0.301459,0.0546414
Jet,m1184.obj,6156,12330,"Triangles",-0.5,-0.192795,-0.102342,0.26474,0.197715,0.111571
Jet,m1185.obj,6581,13196,"Triangles",-0.5,-0.196757,-0.120409,0.345582,0.197125,0.0689395
Jet,m1187.obj,8217,16432,"Triangles",-0.5,-0.259188,-0.152314,0.283194,0.261463,0.0428694
Jet,m1188.obj,6758,13496,"Triangles",-0.5,-0.349884,-0.0639774,0.432945,0.391613,0.169228
Jet,m1190.obj,10008,20050,"Triangles",-0.5,-0.291002,-0.0578425,0.374695,0.29195,0.157085
Jet,m1191.obj,6783,13420,"Triangles",-0.358317,-0.464597,-0.0875105,0.5,0.477916,0.0622554
Jet,m1193.obj,8416,16822,"Triangles",-0.5,-0.208703,-0.127794,0.302489,0.210766,0.022528
Jet,m1194.obj,7886,15446,"Triangles",-0.5,-0.32018,-0.150517,0.352535,0.330736,0.0520094
Jet,m1195.obj,7463,14706,"Triangles",-0.5,-0.298358,-0.121111,0.299912,0.300385,0.0620041
Jet,m1196.obj,6604,12966,"Triangles",-0.5,-0.276741,-0.132053,0.309953,0.278747,0.0434999
Jet,m1197.obj,7712,15438,"Triangles",-0.5,-0.263039,-0.122158,0.256301,0.262887,0.0563415
Jet,m1198.obj,8811,17636,"Triangles",-0.5,-0.270591,-0.135261,0.309581,0.275081,0.0465623
Jet,m1199.obj,5663,11258,"Triangles",-0.5,-0.245111,-0.14755,0.379772,0.248199,0.0349028
Jet,m1200.obj,8866,17788,"Triangles",-0.494432,-0.230284,-0.0899533,0.5,0.235265,0.145659
Jet,m1201.obj,6769,11310,"Triangles",-0.361762,-0.284932,-0.117401,0.5,0.306975,0.178058
Jet,m1202.obj,5815,11586,"Triangles",-0.5,-0.238087,-0.0548883,0.352466,0.242819,0.113721
Jet,m1204.obj,5505,11044,"Triangles",-0.5,-0.267566,-0.0809258,0.3135,0.272081,0.162954
Jet,m1205.obj,9069,17956,"Triangles",-0.212034,-0.277599,-0.0811915,0.5,0.284151,0.0519031
Jet,m1207.obj,8747,17339,"Triangles",-0.5,-0.14089,-0.0634751,0.242203,0.138733,0.0340396
Jet,m1208.obj,8379,16661,"Triangles",-0.5,-0.372477,-0.100969,0.451786,0.331331,0.07864
Jet,m1209.obj,9636,19264,"Triangles",-0.5,-0.471301,-0.162838,0.405933,0.492,0.072957
Jet,m1210.obj,6576,13143,"Triangles",-0.5,-0.253677,-0.112339,0.279121,0.278634,0.0532299
Jet,m1211.obj,6057,11994,"Triangles",-0.419935,-0.334709,-0.146476,0.438863,0.5,0.0813597
Jet,m1212.obj,5204,10575,"Triangles",-0.5,-0.239898,-0.172674,0.272888,0.24658,0.0623134
Jet,m1213.obj,7502,15000,"Triangles",-0.5,-0.181972,-0.100786,0.301866,0.183298,0.0252053
Jet,m1214.obj,6281,12540,"Triangles",-0.5,-0.260699,-0.122496,0.331375,0.261697,0.0344754
Jet,m1215.obj,5376,10736,"Triangles",-0.5,-0.282611,-0.122252,0.303251,0.283278,0.0466859
Jet,m1216.obj,5141,10278,"Triangles",-0.5,-0.274554,-0.11652,0.316133,0.279671,0.0478528
Jet,m1217.obj,9826,19636,"Triangles",-0.5,-0.241074,-0.147879,0.2992,0.244457,0.0530406
Jet,m1218.obj,6751,13354,"Triangles",-0.5,-0.264852,-0.111095,0.26483,0.272082,0.0448949
Jet,m1219.obj,8081,16156,"Triangles",-0.5,-0.310641,-0.106922,0.405827,0.35456,0.0347241
Jet,m1220.obj,6407,12802,"Triangles",-0.5,-0.279455,-0.118255,0.323495,0.280774,0.0501815
Jet,m1221.obj,8049,16042,"Triangles",-0.5,-0.282592,-0.052519,0.15846,0.286765,0.0827567
Jet,m1222.obj,5393,10734,"Triangles",-0.5,-0.308071,-0.0605197,0.176886,0.31198,0.196011
Jet,m1223.obj,8991,17978,"Triangles",-0.5,-0.289443,-0.125433,0.332792,0.289588,0.0409532
Jet,m1224.obj,5618,11062,"Triangles",-0.5,-0.183794,-0.0947,0.351007,0.184919,0.0291395
Jet,m1225.obj,6763,13500,"Triangles",-0.464213,-0.35515,-0.108345,0.5,0.358455,0.0362883
Jet,m1226.obj,6521,13038,"Triangles",-0.5,-0.193331,-0.130271,0.276582,0.193762,0.0516027
Jet,m1227.obj,6509,12812,"Triangles",-0.265025,-0.293875,-0.0675842,0.5,0.302965,0.0317683
Jet,m1228.obj,7637,14984,"Triangles",-0.5,-0.257544,-0.0767204,0.219333,0.257726,0.0306531
Jet,m1229.obj,5427,10500,"Triangles",-0.5,-0.202568,-0.1254,0.309664,0.203386,0.0414314
Jet,m1230.obj,6074,11753,"Triangles",-0.5,-0.270675,-0.0750479,0.379657,0.273226,0.185679
Jet,m1231.obj,8150,16272,"Triangles",-0.263735,-0.241011,-0.0886377,0.5,0.248447,0.0323777
Jet,m1232.obj,8209,16430,"Triangles",-0.472217,-0.469144,-0.12589,0.5,0.478259,0.0672321
Jet,m1233.obj,8887,17824,"Triangles",-0.5,-0.241323,-0.0797875,0.444253,0.24147,0.128686
Jet,m1234.obj,5978,11976,"Triangles",-0.494423,-0.431143,-0.134272,0.5,0.431628,0.0663687
Jet,m1235.obj,6904,13798,"Triangles",-0.228742,-0.37348,-0.0679839,0.5,0.375286,0.103768
Jet,m1236.obj,8110,16256,"Triangles",-0.5,-0.268337,-0.1174,0.304572,0.271867,0.0467177
Jet,m1237.obj,8047,16150,"Triangles",-0.47852,-0.496591,-0.196057,0.485709,0.5,0.0565114
Jet,m1238.obj,5573,11150,"Triangles",-0.5,-0.197401,-0.135411,0.30139,0.208161,0.0507397
Jet,m1239.obj,5139,10098,"Triangles",-0.5,-0.309757,-0.0469302,0.292424,0.309972,0.121558
Jet,m1240.obj,5887,11788,"Triangles",-0.5,-0.359917,-0.115252,0.319812,0.362232,0.113884
Jet,m1241.obj,6140,12040,"Triangles",-0.241173,-0.262892,-0.141253,0.5,0.266116,0.0340365
Jet,m1242.obj,5230,10308,"Triangles",-0.5,-0.244085,-0.151796,0.317287,0.245465,0.0252269
Jet,m1243.obj,8176,16384,"Triangles",-0.5,-0.260629,-0.119776,0.262727,0.263077,0.056658
Jet,m1245.obj,6739,13474,"Triangles",-0.488117,-0.375515,-0.161282,0.5,0.41234,0.0918582
Jet,m1246.obj,6446,12944,"Triangles",-0.5,-0.367398,-0.0710424,0.402483,0.383715,0.178836
Jet,m1247.obj,6678,13348,"Triangles",-0.5,-0.297415,-0.16073,0.387518,0.298054,0.0683136
Jet,m1248.obj,8565,17096,"Triangles",-0.5,-0.29629,-0.269607,0.445604,0.297868,0.0694713
Jet,m1249.obj,7320,14636,"Triangles",-0.5,-0.272498,-0.249891,0.370618,0.275421,0.0654178
Jet,m1250.obj,5506,10904,"Triangles",-0.432824,-0.479107,-0.0923644,0.459407,0.5,0.0967949
Jet,m1251.obj,5791,11423,"Triangles",-0.5,-0.256241,-0.1138,0.26851,0.25975,0.105348
Jet,m1252.obj,5870,10450,"Triangles",-0.5,-0.268375,-0.149047,0.378161,0.267174,0.0496623
Jet,m1253.obj,8121,16022,"Triangles",-0.5,-0.297965,-0.13352,0.320474,0.298354,0.0469296
Jet,m1255.obj,7637,15381,"Triangles",-0.5,-0.194172,-0.11518,0.266932,0.195642,0.0631033
Jet,m1256.obj,9398,18363,"Triangles",-0.5,-0.202936,-0.0593432,0.364351,0.208661,0.0419867
Jet,m1257.obj,8812,17370,"Triangles",-0.5,-0.204075,-0.0423695,0.362642,0.206765,0.0594244
Jet,m1258.obj,5992,11216,"Triangles",-0.5,-0.275784,-0.121592,0.278116,0.275135,0.0868277
Jet,m1259.obj,6769,11310,"Triangles",-0.361762,-0.284932,-0.117401,0.5,0.306975,0.178058
Jet,m1260.obj,6906,14563,"Triangles",-0.5,-0.248994,-0.0872942,0.34793,0.254391,0.193527
Jet,m1261.obj,8095,15980,"Triangles",-0.5,-0.279216,-0.119488,0.267924,0.282176,0.0528993
Jet,m1262.obj,8734,17208,"Triangles",-0.5,-0.250112,-0.105826,0.254195,0.249877,0.0522067
Jet,m1263.obj,8292,16188,"Triangles",-0.5,-0.346078,-0.133648,0.240671,0.350272,0.0450253
Jet,m1264.obj,7263,14234,"Triangles",-0.286628,-0.448316,-0.15132,0.5,0.44965,0.0526054
Jet,m1265.obj,5042,9918,"Triangles",-0.5,-0.13308,-0.0608015,0.216356,0.137231,0.0340651
Jet,m1266.obj,7484,13960,"Triangles",-0.48079,-0.34023,-0.125424,0.5,0.341693,0.0562325
Jet,m1267.obj,5879,11633,"Triangles",-0.5,-0.451921,-0.116015,0.491838,0.464498,0.0485554
Jet,m1268.obj,5480,10856,"Triangles",-0.496652,-0.381489,-0.080075,0.5,0.187947,0.0168121
Jet,m1269.obj,5064,9940,"Triangles",-0.491279,-0.323113,-0.0557552,0.5,0.202575,0.0226761
Jet,m1270.obj,5681,11224,"Triangles",-0.49754,-0.247334,-0.0744118,0.5,0.197548,0.0371438
Jet,m1271.obj,7018,13904,"Triangles",-0.495214,-0.287269,-0.0442692,0.5,0.180654,0.0476126
Jet,m1273.obj,6560,13094,"Triangles",-0.493386,-0.309684,-0.037696,0.5,0.242669,0.0755829
Jet,m1274.obj,9987,19806,"Triangles",-0.499589,-0.366157,-0.104127,0.5,0.279252,0.0954744
Jet,m1275.obj,8313,16490,"Triangles",-0.496499,-0.32093,-0.0784818,0.5,0.218866,0.127819
Jet,m1276.obj,8112,16008,"Triangles",-0.495696,-0.266469,-0.0584736,0.5,0.160132,0.0248461
Jet,m1277.obj,7027,13800,"Triangles",-0.497373,-0.237487,-0.0504587,0.5,0.244632,0.0399925
Jet,m1278.obj,5020,9776,"Triangles",-0.482542,-0.230334,-0.0531723,0.5,0.228435,0.0521168
Jet,m1279.obj,7979,15694,"Triangles",-0.498775,-0.324809,-0.0749086,0.5,0.125934,0.0735397
Jet,m1280.obj,8013,15852,"Triangles",-0.498684,-0.299811,-0.0385328,0.5,0.155287,0.0728131
Jet,m1281.obj,5423,10708,"Triangles",-0.496046,-0.318146,-0.0636973,0.5,0.247681,0.0297812
Jet,m1282.obj,7124,14120,"Triangles",-0.490733,-0.429036,-0.0495119,0.5,0.264402,0.0467494
Jet,m1283.obj,9353,18524,"Triangles",-0.495002,-0.344234,-0.0646999,0.5,0.213773,0.0720588
Jet,m1284.obj,6334,11608,"Triangles",-0.278034,-0.471303,-0.0787724,0.157222,0.5,0.0336222
Jet,m1285.obj,6450,12704,"Triangles",-0.473121,-0.186925,-0.0249209,0.5,0.167099,0.045625
Jet,m1286.obj,6974,13708,"Triangles",-0.493091,-0.317359,-0.0701022,0.5,0.269468,0.0322358
Jet,m1287.obj,9627,19014,"Triangles",-0.493338,-0.247247,-0.0588791,0.5,0.217216,0.0333769
Jet,m1288.obj,5348,10366,"Triangles",-0.389323,-0.497669,-0.11639,0.313286,0.5,0.0950342
Jet,m1289.obj,5078,9746,"Triangles",-0.335836,-0.455071,-0.0998187,0.35746,0.5,0.122475
Jet,m1290.obj,5553,10920,"Triangles",-0.491353,-0.284815,-0.0811044,0.5,0.19148,0.0260876
Jet,m1291.obj,6962,13824,"Triangles",-0.498261,-0.349864,-0.0999433,0.5,0.26642,0.107396
Jet,m1292.obj,5220,9654,"Triangles",-0.31737,-0.480075,-0.0960343,0.365772,0.5,0.0967836
Jet,m1293.obj,6785,13298,"Triangles",-0.5,-0.444995,-0.16473,0.495837,0.228735,0.0408851
Jet,m1294.obj,5955,11748,"Triangles",-0.5,-0.173076,-0.0454045,0.495861,0.261663,0.0437078
Jet,m1295.obj,5286,10408,"Triangles",-0.488893,-0.221162,-0.00977322,0.5,0.273933,0.035788
Jet,m1296.obj,7822,15552,"Triangles",-0.496394,-0.220725,-0.0703187,0.5,0.312535,0.0403968
Jet,m1297.obj,7735,15234,"Triangles",-0.499089,-0.111443,-0.013856,0.5,0.178306,0.0329712
Jet,m1298.obj,6225,12390,"Triangles",-0.242751,-0.274168,-0.143269,0.5,0.274163,0.0775816
Jet,m1299.obj,5881,11606,"Triangles",-0.5,-0.301336,-0.0905898,0.387355,0.296261,0.0418257
Jet,m1300.obj,8101,16200,"Triangles",-0.494719,-0.364285,-0.122319,0.5,0.366236,0.0334503
Jet,m1301.obj,5238,10472,"Triangles",-0.5,-0.30842,-0.0830398,0.421238,0.296116,0.0253506
Knife,D01015.obj,8158,20874,"Triangles",-0.380059,-0.147468,-0.012415,0.5,0.153431,0.0113281
Knife,D01025.obj,6262,13422,"Triangles",-0.321003,-0.0918872,-0.0413206,0.5,0.0959988,0.0497565
Knife,D01032.obj,7205,16626,"Triangles",-0.275525,-0.0753721,-0.0192173,0.5,0.05881,0.0243862
Knife,D01051.obj,6266,16005,"Triangles",-0.5,-0.0386821,-0.024195,0.457986,0.0514958,0.0261625
Knife,D01054.obj,6199,12918,"Triangles",-0.404063,-0.0356603,-0.00628758,0.5,0.0448544,0.00753532
Knife,D01057.obj,6826,14430,"Triangles",-0.474921,-0.0755238,-0.0217907,0.5,0.047183,0.0256818
Knife,D01063.obj,6366,16308,"Triangles",-0.412499,-0.0603155,-0.0129116,0.5,0.0982821,0.0134649
Knife,D01075.obj,6540,16002,"Triangles",-0.324519,-0.0610364,-0.0221749,0.5,0.0512604,0.0244612
Knife,D01077.obj,8809,18930,"Triangles",-0.234716,-0.0664949,-0.0187665,0.5,0.0717664,0.0192588
Knife,D01107.obj,5878,15627,"Triangles",-0.363795,-0.0766094,-0.0225225,0.5,0.0931269,0.0290634
Knife,D01119.obj,6620,13668,"Triangles",-0.288699,-0.0907569,-0.0140239,0.5,0.0661112,0.0162835
Knife,D01120.obj,6987,14508,"Triangles",-0.255914,-0.0365128,-0.016513,0.5,0.0545176,0.0253106
Knife,D01132.obj,6884,17565,"Triangles",-0.5,-0.0858763,-0.0241235,0.469628,0.0900787,0.0250261
Knife,D01150.obj,6773,14676,"Triangles",-0.352968,-0.0643782,-0.0463655,0.5,0.0859405,0.0599594
Knife,D01160.obj,5952,13050,"Triangles",-0.486144,-0.0827716,-0.0320359,0.5,0.0761271,0.0306686
Knife,D01168.obj,6476,15720,"Triangles",-0.277169,-0.0480249,-0.0193203,0.5,0.0442553,0.0285585
Knife,D01174.obj,6199,15576,"Triangles",-0.367462,-0.0400198,-0.0122499,0.5,0.0494259,0.0133547
Knife,D01175.obj,6630,13584,"Triangles",-0.5,-0.106718,-0.0213546,0.366491,0.0715754,0.0316859
Knife,D01187.obj,6407,13944,"Triangles",-0.5,-0.107044,-0.0151121,0.38975,0.134229,0.0123749
Knife,D01189.obj,8699,17982,"Triangles",-0.186404,-0.0444271,-0.0165521,0.5,0.0572881,0.0130788
Knife,m722.obj,6366,12628,"Triangles",-0.5,-0.0660498,-0.0301836,0.333553,0.0652133,0.0297152
Knife,m723.obj,5076,10136,"Triangles",-0.5,-0.133662,-0.0259462,0.278588,0.134649,0.0261808
Knife,m724.obj,8083,16158,"Triangles",-0.5,-0.0699861,-0.0364648,0.353324,0.0458654,0.0374453
Knife,m726.obj,5914,11811,"Triangles",-0.5,-0.1383,-0.0166536,0.295346,0.122249,0.0167042
Knife,m728.obj,7727,15346,"Triangles",-0.367718,-0.143354,-0.0445971,0.5,0.168497,0.0449749
MilitaryVehicle,D00017.obj,6929,10613,"Triangles",-0.5,-0.275548,-0.159515,0.467675,0.40825,0.212211
MilitaryVehicle,D00051.obj,7975,15864,"Triangles",-0.46397,-0.278888,-0.171446,0.5,0.277936,0.28827
MilitaryVehicle,D00100.obj,6746,12630,"Triangles",-0.5,-0.318366,-0.30977,0.434918,0.262888,0.422763
MilitaryVehicle,D00173.obj,8649,9231,"Triangles",-0.5,-0.19282,-0.347148,0.495656,0.207477,0.179403
MilitaryVehicle,D00272.obj,7951,14485,"Triangles",-0.5,-0.21978,-0.11028,0.435597,0.219188,0.22093
MilitaryVehicle,D00334.obj,11097,3615,"Triangles",-0.5,-0.21344,-0.206099,0.327598,0.228419,0.160647
MilitaryVehicle,D00458.obj,8981,16037,"Triangles",-0.5,-0.220387,-0.171273,0.4542,0.243429,0.161379
MilitaryVehicle,D00529.obj,9556,16791,"Triangles",-0.34361,-0.168206,-0.093297,0.5,0.166863,0.362773
MilitaryVehicle,D00577.obj,6440,7021,"Triangles",-0.5,-0.225275,-0.208928,0.449689,0.210713,0.188827
MilitaryVehicle,D00611.obj,5969,11171,"Triangles",-0.414376,-0.201899,-0.156344,0.5,0.203329,0.168951
MilitaryVehicle,D00723.obj,8143,9931,"Triangles",-0.403952,-0.217744,-0.200922,0.5,0.185981,0.168504
MilitaryVehicle,D00761.obj,7768,15408,"Triangles",-0.318908,-0.171182,-0.143825,0.5,0.163404,0.370326
MilitaryVehicle,D00778.obj,6343,10921,"Triangles",-0.5,-0.165461,-0.0897618,0.357453,0.169397,0.292005
MilitaryVehicle,D00799.obj,5537,10978,"Triangles",-0.46789,-0.364166,-0.0941873,0.5,0.360981,0.218319
MilitaryVehicle,D00801.obj,9727,12581,"Triangles",-0.26922,-0.118669,-0.206562,0.5,0.137271,0.122083
MilitaryVehicle,D00918.obj,6957,11898,"Triangles",-0.401147,-0.257963,-0.144903,0.5,0.278036,0.304697
MilitaryVehicle,D00932.obj,5025,6247,"Triangles",-0.247095,-0.362924,-0.134224,0.253002,0.5,0.296708
MilitaryVehicle,D00933.obj,6826,5288,"Triangles",-0.5,-0.156937,-0.0854738,0.347435,0.187925,0.271075
MilitaryVehicle,D00952.obj,5964,7337,"Triangles",-0.465987,-0.344962,-0.136498,0.470124,0.352271,0.5
MilitaryVehicle,D00971.obj,7344,11866,"Triangles",-0.5,-0.184667,-0.121496,0.390522,0.182035,0.219499
Monitor,D00007.obj,7029,13522,"Triangles",-0.465559,-0.411472,-0.303022,0.5,0.479618,0.10116
Monitor,D00141.obj,7396,14568,"Triangles",-0.469209,-0.486407,-0.297725,0.425617,0.5,0.20005
Monitor,D00229.obj,6493,12114,"Triangles",-0.363847,-0.38126,-0.224934,0.5,0.38701,0.249398
Monitor,D00336.obj,9494,15561,"Triangles",-0.5,-0.340568,-0.42446,0.395788,0.353673,0.453332
Monitor,D00339.obj,9776,19135,"Triangles",-0.384983,-0.422886,-0.137087,0.5,0.418918,0.192185
Monitor,D00364.obj,7443,14883,"Triangles",-0.487318,-0.418343,-0.5,0.38178,0.359585,0.390933
Monitor,D00387.obj,5099,7653,"Triangles",-0.447711,-0.475896,-0.0467793,0.5,0.406629,0.141886
Monitor,D00391.obj,6686,13236,"Triangles",-0.487871,-0.297503,-0.110132,0.5,0.337202,0.103865
Monitor,D00412.obj,5943,10478,"Triangles",-0.303519,-0.37893,-0.236762,0.5,0.379158,0.189283
Monitor,D00444.obj,5141,9451,"Triangles",-0.343551,-0.359534,-0.277336,0.352904,0.5,0.0677558
Monitor,D00469.obj,5679,11342,"Triangles",-0.418792,-0.436046,-0.37246,0.5,0.445688,0.38999
Monitor,D00548.obj,9569,19093,"Triangles",-0.48674,-0.31765,-0.120992,0.5,0.400235,0.178879
Monitor,D00659.obj,8207,16366,"Triangles",-0.405974,-0.292057,-0.375851,0.466487,0.5,0.382747
Monitor,D00852.obj,6196,11989,"Triangles",-0.416432,-0.429659,-0.171778,0.5,0.368688,0.484429
Monitor,D00863.obj,5280,10373,"Triangles",-0.375234,-0.381012,-0.18788,0.448529,0.5,0.402353
Monitor,D00915.obj,5124,9779,"Triangles",-0.438946,-0.460989,-0.220255,0.5,0.460039,0.238806
Monitor,D00919.obj,6863,12742,"Triangles",-0.476788,-0.358978,-0.324301,0.5,0.367332,0.132867
Monitor,D00920.obj,5386,9050,"Triangles",-0.5,-0.34409,-0.120066,0.49244,0.281343,0.108748
Monitor,D00978.obj,8283,16536,"Triangles",-0.456287,-0.5,-0.308233,0.451999,0.428036,0.431949
Monitor,D01000.obj,8117,2670,"Triangles",-0.24458,-0.5,-0.204328,0.461291,0.440622,0.171021
Monoplane,D00011.obj,9296,18430,"Triangles",-0.454861,-0.496281,-0.121642,0.449904,0.5,0.109364
Monoplane,D00019.obj,5266,10436,"Triangles",-0.478268,-0.49704,-0.120004,0.421396,0.5,0.0548501
Monoplane,D00043.obj,7631,15142,"Triangles",-0.5,-0.475592,-0.18218,0.452823,0.484365,0.0672115
Monoplane,D00098.obj,5116,10130,"Triangles",-0.5,-0.472964,-0.0294098,0.412086,0.473582,0.190116
Monoplane,D00167.obj,7615,15044,"Triangles",-0.49903,-0.13087,-0.0228462,0.5,0.202512,0.0751492
Monoplane,D00169.obj,5454,9088,"Triangles",-0.350267,-0.36408,-0.136529,0.5,0.385638,0.0561823
Monoplane,D00262.obj,6260,12340,"Triangles",-0.5,-0.247391,-0.144715,0.370652,0.249111,0.0631914
Monoplane,D00301.obj,5912,11384,"Triangles",-0.5,-0.351663,-0.0908695,0.496766,0.354392,0.0597967
Monoplane,D00304.obj,8957,17576,"Triangles",-0.297479,-0.207057,-0.0711095,0.5,0.210346,0.107177
Monoplane,D00319.obj,8547,16824,"Triangles",-0.368569,-0.390193,-0.165328,0.5,0.390378,0.0629002
Monoplane,D00402.obj,5722,11326,"Triangles",-0.5,-0.398519,-0.115801,0.4882,0.407751,0.0527187
Monoplane,D00482.obj,7938,15300,"Triangles",-0.316112,-0.485398,-0.114372,0.351678,0.5,0.0632239
Monoplane,D00617.obj,7440,14840,"Triangles",-0.496453,-0.449689,-0.196694,0.5,0.494012,0.0768356
Monoplane,D00688.obj,5849,10232,"Triangles",-0.319708,-0.408321,-0.0494068,0.330152,0.5,0.111266
Monoplane,D00798.obj,6014,11506,"Triangles",-0.5,-0.288124,-0.146811,0.311834,0.283389,0.0466598
Monoplane,D00840.obj,6864,13576,"Triangles",-0.5,-0.436133,-0.117046,0.381932,0.451011,0.0439542
Monoplane,D00864.obj,5801,11409,"Triangles",-0.497746,-0.290386,-0.147839,0.5,0.309965,0.0566357
Monoplane,D00925.obj,9072,18062,"Triangles",-0.476639,-0.49269,-0.130851,0.361007,0.5,0.0452974
Monoplane,D00963.obj,6534,12816,"Triangles",-0.497244,-0.260154,-0.0712608,0.5,0.241185,0.0403095
Monoplane,D00995.obj,8898,17564,"Triangles",-0.493842,-0.263564,-0.0959901,0.5,0.210246,0.0252553
Motorcycle,D00021.obj,9543,18238,"Triangles",-0.5,-0.277732,-0.201945,0.350737,0.323904,0.182876
Motorcycle,D00039.obj,9157,18014,"Triangles",-0.5,-0.322947,-0.201049,0.42995,0.378856,0.206327
Motorcycle,D00054.obj,5300,9454,"Triangles",-0.5,-0.374904,-0.251349,0.429799,0.237511,0.26144
Motorcycle,D00224.obj,5986,11585,"Triangles",-0.41527,-0.264749,-0.188882,0.5,0.268118,0.188792
Motorcycle,D00269.obj,8155,15732,"Triangles",-0.5,-0.290713,-0.200529,0.472231,0.283493,0.201865
Motorcycle,D00288.obj,6697,12510,"Triangles",-0.491091,-0.227084,-0.160624,0.5,0.284881,0.161966
Motorcycle,D00342.obj,8957,13643,"Triangles",-0.5,-0.309858,-0.214487,0.446581,0.292203,0.198219
Motorcycle,D00345.obj,9198,16699,"Triangles",-0.5,-0.270601,-0.146547,0.466424,0.231532,0.152437
Motorcycle,D00395.obj,7334,12538,"Triangles",-0.461548,-0.234848,-0.145317,0.5,0.271073,0.150195
Motorcycle,D00396.obj,5068,9438,"Triangles",-0.5,-0.240787,-0.169344,0.441741,0.326116,0.161202
Motorcycle,D00476.obj,6408,9873,"Triangles",-0.5,-0.3533,-0.223414,0.489441,0.267705,0.306462
Motorcycle,D00521.obj,8271,16134,"Triangles",-0.467113,-0.183341,-0.146909,0.5,0.179816,0.187295
Motorcycle,D00544.obj,6048,10164,"Triangles",-0.5,-0.311744,-0.247581,0.467845,0.31353,0.235194
Motorcycle,D00594.obj,6156,9976,"Triangles",-0.5,-0.285873,-0.240269,0.440595,0.326535,0.230306
Motorcycle,D00703.obj,5836,9995,"Triangles",-0.5,-0.260467,-0.159282,0.408232,0.251656,0.152601
Motorcycle,D00768.obj,9288,18420,"Triangles",-0.311508,-0.25449,-0.182261,0.5,0.252919,0.188192
Motorcycle,D00858.obj,6351,5846,"Triangles",-0.5,-0.385713,-0.183018,0.485832,0.296079,0.305037
Motorcycle,D00880.obj,5713,11152,"Triangles",-0.5,-0.364549,-0.214845,0.483298,0.312007,0.22676
Motorcycle,D00886.obj,7644,14140,"Triangles",-0.5,-0.376366,-0.157801,0.473547,0.21032,0.154619
Motorcycle,D00945.obj,5586,6800,"Triangles",-0.5,-0.245029,-0.143721,0.455842,0.305869,0.142367
Motorcycle,m1479.obj,6048,10065,"Triangles",-0.5,-0.298887,-0.248159,0.482758,0.335623,0.242505
Motorcycle,m1480.obj,9543,18238,"Triangles",-0.450045,-0.303398,-0.201324,0.5,0.368469,0.228418
Motorcycle,m1481.obj,6610,13162,"Triangles",-0.5,-0.304991,-0.169661,0.488744,0.284688,0.170344
Motorcycle,m1482.obj,7645,14146,"Triangles",-0.432163,-0.363652,-0.14622,0.5,0.198651,0.153337
Motorcycle,m1483.obj,5800,10069,"Triangles",-0.5,-0.246347,-0.169892,0.476513,0.30275,0.320001
Motorcycle,m1484.obj,5752,11448,"Triangles",-0.5,-0.308217,-0.199266,0.447193,0.247962,0.194263
Mug,D00172.obj,7170,14180,"Triangles",-0.5,-0.31665,-0.288663,0.304551,0.425863,0.287359
Mug,D00202.obj,9340,18680,"Triangles",-0.5,-0.170293,-0.0345084,0.0470329,0.0594027,0.050217
Mug,D00227.obj,9805,19074,"Triangles",-0.180075,-0.28201,-0.255376,0.5,0.43211,0.27141
