Class,File,Vertices,Faces,FaceType,Minx,Miny,Minz,Maxx,Maxy,Maxz
Computer,D01085.obj,46,76,"Triangles",0.025,0.025,0.025,0.703571,0.975,0.74881
Computer,D01098.obj,668,1092,"Triangles",0.025,0.025,0.025,0.975,0.750843,0.897328
Computer,D01100.obj,2986,5666,"Triangles",-123.448,-118.893,11.3206,-103.793,-89.6162,30.5163
Computer,D01102.obj,28,30,"Triangles",0.025,0.025,0.025,0.62896,0.608372,0.975
Computer,D01115.obj,8163,11211,"Triangles",-32.1405,-132.031,-117.532,50.0435,95.3681,112.08
Computer,D01128.obj,17301,34133,"Triangles",0.025,0.025,0.025,0.929395,0.533106,0.975
Computer,D01164.obj,2674,5270,"Triangles",0.025,0.025,0.025,0.777486,0.4214,0.975
Computer,D01185.obj,270,538,"Triangles",0.025,0.025,0.025,0.909483,0.852815,0.975
Computer,m1764.obj,668,1092,"Triangles",0.025,0.025,0.025,0.975,0.750843,0.897328
Computer,m1765.obj,28,30,"Triangles",0.025,0.025,0.025,0.62896,0.608372,0.975
Computer,m1766.obj,29,43,"Triangles",0.025,0.025,0.025,0.806396,0.806392,0.975
Computer,m1767.obj,2591,5109,"Triangles",0.025,0.025,0.025,0.975,0.648602,0.66988
Computer,m1769.obj,46,76,"Triangles",0.025,0.025,0.025,0.703571,0.975,0.74881
Computer,m1770.obj,2986,5666,"Triangles",0.025,0.025,0.025,0.662817,0.647886,0.975
Computer,m1772.obj,17301,34133,"Triangles",0.025,0.025,0.025,0.929395,0.533106,0.975
Computer,m1773.obj,2503,4217,"Triangles",0.025,0.025,0.025,0.975,0.477648,0.724189
Computer,m1774.obj,284,740,"Triangles",0.025,0.025,0.025,0.907078,0.853794,0.975
Computer,m1775.obj,396,760,"Triangles",0.025,0.025,0.025,0.975,0.698854,0.950566
Computer,m1776.obj,270,538,"Triangles",0.025,0.025,0.025,0.909483,0.852815,0.975
Computer,m1777.obj,325,618,"Triangles",0.025,0.025,0.025,0.910416,0.736516,0.975
Computer,m1778.obj,5026,9528,"Triangles",0.025,0.025,0.025,0.975,0.699188,0.950849
ComputerKeyboard,D00116.obj,805,4113,"Triangles",-25.3572,-9.09765,-0.4699,-7.59018,-3.78905,0.226463
ComputerKeyboard,D00127.obj,706,3360,"Triangles",0,0,0,0.1143,0.43815,0.036337
ComputerKeyboard,D00197.obj,6987,38268,"Triangles",1.37708,2.18197,1.00767,6.04708,3.86471,1.35582
ComputerKeyboard,D00278.obj,1043,5118,"Triangles",0.244137,0.407779,-0.4699,63.8625,20.779,2.02257
ComputerKeyboard,D00360.obj,6193,35826,"Triangles",0,-0.000633,-1.4e-05,0.43,0.116331,0.019035
ComputerKeyboard,D00382.obj,8346,40758,"Triangles",0.283546,-0.535187,0.572214,0.779882,-0.373283,0.606543
ComputerKeyboard,D00420.obj,11072,45807,"Triangles",0,-0.242249,-0.0005,0.698511,0,0.092894
ComputerKeyboard,D00493.obj,1300,7944,"Triangles",0.805449,0.216073,0.736948,1.06935,0.707306,0.771269
ComputerKeyboard,D00525.obj,8309,26043,"Triangles",0,-0.014278,-0,46,13.8242,1.58972
ComputerKeyboard,D00569.obj,348,2076,"Triangles",1.17126,-0.787848,0.77699,1.31731,-0.419548,0.801542
ComputerKeyboard,D00597.obj,8460,50064,"Triangles",0.890324,0.870713,0.52,1.02152,1.15045,0.542157
ComputerKeyboard,D00600.obj,1837,10497,"Triangles",0.847416,-0.0008,0.004234,1.30542,0.159395,0.041277
ComputerKeyboard,D00627.obj,6564,38160,"Triangles",0,-0.002354,0,0.45,0.166113,0.048376
ComputerKeyboard,D00654.obj,1179,7401,"Triangles",5.50833,-7.66522,0.271064,13.2695,13.436,2.83986
ComputerKeyboard,D00673.obj,1002,4008,"Triangles",-0.005,-0.006406,0,0.453,0.15633,0.030751
ComputerKeyboard,D00676.obj,7956,42939,"Triangles",0,-0.180873,-0.182521,5.6,2.68959,0.176906
ComputerKeyboard,D00692.obj,4176,31218,"Triangles",-3.66285,1.75235,-0.003105,-3.25488,1.91034,0.017511
ComputerKeyboard,D00805.obj,6954,40641,"Triangles",1.4707,-0.131705,-0.191566,153.012,51.3568,18.1854
ComputerKeyboard,D00905.obj,1282,7680,"Triangles",-1.61097,1.81421,1.18418,-1.34915,2.52558,1.21252
ComputerKeyboard,D00990.obj,1646,9150,"Triangles",0,0,0,0.4445,0.1524,0.044462
Cup,.obj,1646,9150,"Triangles",0,0,0,0.4445,0.1524,0.044462
Cup,D00035.obj,235,884,"Triangles",-1.20011,-1.00923,-0.801552,0.741275,0.933018,0.770052
Cup,D00174.obj,12252,24500,"Triangles",-0.845196,-0.326993,-0.476778,0.676699,0.624965,0.476146
Cup,D00206.obj,2092,3770,"Triangles",-0.547141,-0.838416,-0.659151,0.914093,0.568313,0.741534
Cup,D00214.obj,395,786,"Triangles",-0.988675,-0.517514,-0.632965,0.601485,0.773412,0.659266
Cup,D00270.obj,2687,5022,"Triangles",-0.859396,-0.307058,-0.394061,0.744707,0.474676,0.381987
Cup,D00328.obj,2827,5231,"Triangles",-0.760875,-0.433187,-0.354822,0.908646,0.281105,0.356583
Cup,D00355.obj,7114,14224,"Triangles",-0.684795,-0.340553,-0.25451,0.954906,0.200958,0.25516
Cup,D00363.obj,5433,6976,"Triangles",-0.577523,-0.498085,-0.641834,0.971664,0.747347,0.608541
Cup,D00457.obj,10872,21740,"Triangles",-0.864959,-0.204733,-0.307462,0.833136,0.464037,0.307252
Cup,D00463.obj,4710,9420,"Triangles",-0.895845,-0.743936,-0.57885,0.681886,0.498029,0.657532
Cup,D00519.obj,856,888,"Triangles",-1.07582,-0.354833,-0.405523,0.644285,0.467092,0.376382
Cup,D00550.obj,13747,24928,"Triangles",-0.714203,-0.516739,-0.396915,0.774792,0.344814,0.380183
Cup,D00587.obj,7102,14200,"Triangles",-0.665391,-0.34733,-0.479933,1.03476,0.602043,0.407467
Cup,D00638.obj,6786,13568,"Triangles",-0.540268,-0.392506,-0.463908,0.960222,0.524391,0.453931
Cup,D00642.obj,1686,3036,"Triangles",-0.835482,-0.301635,-0.282773,0.97391,0.236074,0.255214
Cup,D00738.obj,10318,20331,"Triangles",-1.02336,-0.466564,-0.522179,0.666301,0.660126,0.520628
Cup,D00843.obj,9127,16832,"Triangles",-0.783894,-0.329732,-0.347978,0.745375,0.377492,0.35917
Cup,D00874.obj,2296,3748,"Triangles",-0.7571,-0.688516,-0.758328,0.784032,0.68702,0.615694
Cup,D00882.obj,1553,3102,"Triangles",-1.0525,-0.37905,-0.486175,0.604467,0.637049,0.474396
Cup,m494.obj,770,1536,"Triangles",0.025,0.025,0.025,0.3425,0.3425,0.975
Cup,m495.obj,1401,2750,"Triangles",0.025,0.025,0.025,0.743052,0.975,0.741634
Cup,m496.obj,502,1000,"Triangles",0.025,0.025,0.025,0.639734,0.975,0.61202
Cup,m497.obj,3008,6012,"Triangles",0.025,0.025,0.025,0.415029,0.415029,0.975
Cup,m498.obj,380,720,"Triangles",0.025,0.025,0.025,0.975,0.871244,0.975
Cup,m499.obj,339,636,"Triangles",0.025,0.025,0.025,0.727903,0.727903,0.975
Cup,m500.obj,71,138,"Triangles",0.025,0.025,0.025,0.95964,0.896862,0.975
Cup,m501.obj,1072,2000,"Triangles",0.025,0.025,0.025,0.677538,0.975,0.677538
Cup,m502.obj,752,1500,"Triangles",0.025,0.025,0.025,0.675007,0.975,0.675007
Cup,m526.obj,120,226,"Triangles",0.025,0.025,0.025,0.975,0.658894,0.5
DeskLamp,D00048.obj,4189,6976,"Triangles",-1.12769,-0.581116,-0.630788,0.6057,0.666292,0.731294
DeskLamp,D00090.obj,6516,11216,"Triangles",-0.875,-0.686618,-0.296137,0.735197,0.781815,0.30965
DeskLamp,D00147.obj,503,836,"Triangles",-0.725228,-0.407043,-0.171117,0.962518,0.452214,0.183875
DeskLamp,D00257.obj,2208,4366,"Triangles",-0.955963,-0.322302,-0.306709,0.631241,0.399708,0.302267
DeskLamp,D00268.obj,1868,3672,"Triangles",-0.599151,-0.187466,-0.104204,0.974827,0.115978,0.109359
DeskLamp,D00330.obj,13579,18523,"Triangles",-1.18276,-0.353165,-0.191189,0.505399,0.181292,0.183064
DeskLamp,D00378.obj,69,116,"Triangles",-0.907867,-0.256646,-0.565493,0.946441,0.722841,0.379832
DeskLamp,D00435.obj,2252,4476,"Triangles",-1.03346,-0.386675,-0.35865,0.693677,0.507452,0.350955
DeskLamp,D00455.obj,7627,15060,"Triangles",-0.93453,-0.360921,-0.253472,0.666272,0.263151,0.24362
DeskLamp,D00531.obj,2300,4546,"Triangles",-1.15289,-0.236515,-0.186329,0.699147,0.296754,0.191789
DeskLamp,D00547.obj,22837,45584,"Triangles",-0.921965,-0.412163,-0.565215,0.706008,0.328925,0.209583
DeskLamp,D00686.obj,3558,6901,"Triangles",-0.929669,-0.619726,-0.299398,0.912698,0.859064,0.352642
DeskLamp,D00693.obj,655,1224,"Triangles",-1.07987,-0.23138,-0.309121,0.780756,0.4341,0.273299
DeskLamp,D00698.obj,615,1044,"Triangles",-0.887514,-0.490664,-0.27815,0.766981,0.360029,0.3526
DeskLamp,D00715.obj,1964,3916,"Triangles",-1.0124,-0.42488,-0.474136,0.780967,0.587314,0.464886
DeskLamp,D00744.obj,21616,38066,"Triangles",-0.785537,-0.236031,-0.264958,1.14582,0.292991,0.167928
DeskLamp,D00759.obj,5982,11780,"Triangles",-0.902994,-0.756791,-0.499502,0.949175,0.698912,0.542295
DeskLamp,D00776.obj,1001,1972,"Triangles",-1.00827,-0.378761,-0.26802,0.69438,0.326064,0.196867
DeskLamp,D00797.obj,14960,28504,"Triangles",-0.773745,-0.684703,-0.35179,0.899578,0.464712,0.353095
DeskLamp,D00912.obj,10656,8640,"Triangles",-0.826668,-0.803363,-0.337562,1.01155,0.671597,0.314515
DeskLamp,m603.obj,166,320,"Triangles",0.025,0.025,0.025,0.583322,0.846549,0.975
DeskLamp,m604.obj,1316,2333,"Triangles",0.025,0.025,0.025,0.69906,0.975,0.156056
DeskLamp,m605.obj,531,1300,"Triangles",0.025,0.025,0.025,0.502077,0.975,0.836867
DeskLamp,m606.obj,87,145,"Triangles",0.025,0.025,0.025,0.838636,0.975,0.458987
DeskLamp,m608.obj,699,1314,"Triangles",0.025,0.025,0.025,0.759984,0.90819,0.975
DeskLamp,m609.obj,1137,2234,"Triangles",0.025,0.025,0.025,0.212564,0.720676,0.975
DeskLamp,m611.obj,87,200,"Triangles",0.025,0.025,0.025,0.844015,0.975,0.458932
DeskLamp,m613.obj,136,200,"Triangles",0.025,0.025,0.025,0.975,0.934536,0.298021
DeskLamp,m614.obj,336,684,"Triangles",0.025,0.025,0.025,0.396062,0.975,0.919718
DeskLamp,m615.obj,2689,5410,"Triangles",0.025,0.025,0.025,0.863495,0.747334,0.975
DeskLamp,m616.obj,14129,28358,"Triangles",0.025,0.025,0.025,0.773417,0.975,0.442888
DeskPhone,D00118.obj,12443,21950,"Triangles",-0.775724,-0.727948,-0.22007,0.897899,0.591752,0.218757
DeskPhone,D00135.obj,531,848,"Triangles",-0.847322,-0.533093,-0.210727,0.884304,0.765637,0.143761
DeskPhone,D00154.obj,17247,22944,"Triangles",-0.633179,-0.637106,-0.131654,0.967745,0.42905,0.106948
DeskPhone,D00220.obj,3924,7780,"Triangles",-0.737965,-0.674884,-0.377125,0.748198,0.508508,0.498221
DeskPhone,D00316.obj,48093,94497,"Triangles",-0.628642,-0.593525,-0.286264,0.811874,0.701571,0.244973
DeskPhone,D00318.obj,4313,8494,"Triangles",-0.714041,-0.660621,-0.5206,0.810842,0.614137,0.270839
DeskPhone,D00403.obj,27361,54523,"Triangles",-1.14834,-0.4665,-0.300472,0.542027,0.579623,0.823005
DeskPhone,D00486.obj,1699,3314,"Triangles",-0.754318,-0.637186,-0.378441,0.968448,0.494299,0.291523
DeskPhone,D00511.obj,31349,60638,"Triangles",-0.897564,-0.349662,-0.120496,0.722718,0.260148,0.264187
DeskPhone,D00556.obj,586,1108,"Triangles",-0.851434,-0.497319,-0.430833,0.837127,0.918088,0.255611
DeskPhone,D00576.obj,13619,26647,"Triangles",-0.755345,-0.473597,-0.179611,0.819921,0.471047,0.197132
DeskPhone,D00680.obj,820,1508,"Triangles",-0.77804,-0.498658,-0.222143,0.777776,0.848873,0.191511
DeskPhone,D00706.obj,44937,51962,"Triangles",-0.779021,-0.573701,-0.273202,0.762809,0.756733,0.211645
DeskPhone,D00773.obj,23711,42664,"Triangles",-0.706499,-0.567667,-0.17342,0.865278,0.529835,0.195062
DeskPhone,D00829.obj,3870,7692,"Triangles",-0.90569,-0.910352,-0.438572,0.924361,0.795984,0.122189
DeskPhone,D00894.obj,880,1678,"Triangles",-1.01212,-0.594093,-0.542462,0.568062,0.696047,0.287657
DeskPhone,D00897.obj,27510,53857,"Triangles",-1.01916,-0.589814,-0.242044,0.870804,0.353758,0.165194
DeskPhone,D00899.obj,39872,79652,"Triangles",-0.714538,-0.712053,-0.250503,0.779728,0.700399,0.255132
DeskPhone,D00957.obj,14677,28992,"Triangles",-0.627853,-0.614875,-0.23102,0.899557,0.628953,0.217243
DeskPhone,D00958.obj,11731,16509,"Triangles",-0.878467,-0.707485,-0.37928,0.840691,0.824831,0.264976
Door,D01005.obj,6044,11464,"Triangles",0.025,0.025,0.025,0.43396,0.975,0.0854325
Door,D01029.obj,456,894,"Triangles",0.025,0.025,0.025,0.545253,0.975,0.281945
Door,D01052.obj,676,1314,"Triangles",0.025,0.025,0.025,0.188867,0.975,0.503665
Door,D01058.obj,858,1617,"Triangles",0.025,0.025,0.025,0.521695,0.975,0.115777
Door,D01062.obj,128,252,"Triangles",0.025,0.025,0.025,0.857435,0.975,0.104125
Door,D01076.obj,1724,3468,"Triangles",0.025,0.025,0.025,0.476732,0.975,0.089167
Door,D01104.obj,871,1772,"Triangles",0.025,0.025,0.025,0.485632,0.975,0.0670163
Door,D01114.obj,1336,2620,"Triangles",0.025,0.025,0.025,0.609224,0.975,0.214508
Door,D01121.obj,16,16,"Triangles",0.025,0.025,0.025,0.567857,0.975,0.0521429
Door,D01129.obj,2695,4338,"Triangles",0.025,0.025,0.025,0.476846,0.975,0.120993
Door,D01136.obj,716,1328,"Triangles",0.025,0.025,0.025,0.547013,0.975,0.119732
Door,D01139.obj,31,29,"Triangles",0.025,0.025,0.025,0.5,0.975,0.0566667
Door,D01141.obj,2447,4410,"Triangles",0.025,0.025,0.025,0.48635,0.975,0.135169
Door,D01143.obj,48,72,"Triangles",0.025,0.025,0.025,0.555623,0.975,0.0776375
Door,D01144.obj,68,132,"Triangles",0.025,0.025,0.025,0.32038,0.975,0.104125
Door,D01155.obj,128,183,"Triangles",0.025,0.025,0.025,0.950965,0.975,0.15807
Door,D01158.obj,716,1446,"Triangles",0.025,0.025,0.025,0.566616,0.975,0.125402
Door,D01167.obj,124,252,"Triangles",0.025,0.025,0.025,0.61576,0.975,0.104125
Door,D01177.obj,88,98,"Triangles",0.025,0.025,0.025,0.475837,0.975,0.09054
Door,D01194.obj,18,18,"Triangles",0.025,0.025,0.025,0.0373238,0.975,0.528047
Door,m1707.obj,456,894,"Triangles",0.025,0.025,0.025,0.545253,0.975,0.281945
Door,m1708.obj,16,16,"Triangles",0.025,0.025,0.025,0.567857,0.975,0.052143
Door,m1710.obj,522,988,"Triangles",0.025,0.025,0.025,0.544423,0.975,0.119998
Door,m1711.obj,68,132,"Triangles",0.025,0.025,0.025,0.32038,0.975,0.104125
Door,m1712.obj,1724,3468,"Triangles",0.025,0.025,0.025,0.476732,0.975,0.089167
Door,m1713.obj,6044,11464,"Triangles",0.025,0.025,0.025,0.43396,0.975,0.085432
Door,m1714.obj,871,1772,"Triangles",0.025,0.025,0.025,0.485632,0.975,0.067016
Door,m1715.obj,676,1314,"Triangles",0.025,0.025,0.025,0.188867,0.975,0.503665
Door,m1716.obj,2447,4410,"Triangles",0.025,0.025,0.025,0.48635,0.975,0.135169
Door,m1717.obj,858,1617,"Triangles",0.025,0.025,0.025,0.521695,0.975,0.115777
Door,m1718.obj,2695,4338,"Triangles",0.025,0.025,0.025,0.476846,0.975,0.120993
Door,m1720.obj,716,1328,"Triangles",0.025,0.025,0.025,0.547013,0.975,0.119732
Door,m1721.obj,716,1446,"Triangles",0.025,0.025,0.025,0.566616,0.975,0.125402
Door,m1722.obj,1336,2620,"Triangles",0.025,0.025,0.025,0.609224,0.975,0.214508
Door,m1723.obj,128,252,"Triangles",0.025,0.025,0.025,0.857435,0.975,0.104125
Door,m1724.obj,124,252,"Triangles",0.025,0.025,0.025,0.61576,0.975,0.104125
Door,m1725.obj,3232,6406,"Triangles",0.025,0.025,0.025,0.975,0.953723,0.210779
Door,m1726.obj,128,183,"Triangles",0.025,0.025,0.025,0.950965,0.975,0.15807
Door,m1727.obj,3724,7332,"Triangles",0.025,0.025,0.025,0.756079,0.975,0.121945
Door,m1728.obj,2018,3790,"Triangles",0.025,0.025,0.025,0.975,0.972989,0.11953
Door,m1729.obj,336,564,"Triangles",0.025,0.025,0.025,0.691337,0.975,0.190569
Door,m1730.obj,336,564,"Triangles",0.025,0.025,0.025,0.691337,0.975,0.190569
Door,m1731.obj,1974,4084,"Triangles",0.025,0.025,0.025,0.975,0.935516,0.136363
Door,m1732.obj,300,575,"Triangles",0.025,0.025,0.025,0.975,0.874286,0.105008
Drum,D00026.obj,5506,32619,"Triangles",-0.162762,-0.171664,-0.001215,0.164431,0.150061,0.705
Drum,D00063.obj,1800,7752,"Triangles",0.822257,0.454092,-0.017463,1.57793,1.20977,1.08903
Drum,D00115.obj,36,204,"Triangles",0.538248,-0.415186,-0.271338,1.75136,0.685989,0.427939
Drum,D00163.obj,8433,37275,"Triangles",0.97323,-0.017525,0,1.73658,0.779621,0.658813
Drum,D00189.obj,651,3894,"Triangles",1.8152,0.87003,0.445,2.2152,1.27003,1.155
Drum,D00193.obj,1800,11628,"Triangles",0.251542,0.272348,-0.017463,1.00722,1.02803,1.08903
Drum,D00297.obj,5561,33351,"Triangles",1.09723,0.439181,-0.000222921,1.68205,0.967894,0.673616
Drum,D00298.obj,1609,9414,"Triangles",-0.411341,0.700202,0,0.321155,1.43157,1.25095
Drum,D00308.obj,168,1128,"Triangles",0.457612,0.326359,0,1.49901,1.36776,0.76835
Drum,D00375.obj,4790,30513,"Triangles",-0.015297,-0.439469,-0.008625,0.501016,0.461281,0.607176
Drum,D00383.obj,360,1362,"Triangles",3.71033,0.358383,1.4224,4.37073,1.01878,2.4384
Drum,D00404.obj,1296,8244,"Triangles",13.759,11.7284,-0.06985,15.763,13.7324,2.413
Drum,D00551.obj,240,1572,"Triangles",2.50802,1.0119,0,3.16497,2.46406,1.45216
Drum,D00557.obj,444,2754,"Triangles",-0.030871,0.106069,-0.0254,0.508717,0.799067,0.6604
Drum,D00596.obj,169,1329,"Triangles",-2.29036,-2.29036,-3.48402,2.29036,2.29036,3.03777
Drum,D00709.obj,102,132,"Triangles",1.67266,1.34997,0,2.04694,1.69872,0.380591
Drum,D00939.obj,5390,33603,"Triangles",-0.148802,-0.144365,0,0.137049,0.148128,0.262762
Drum,D00951.obj,7993,50202,"Triangles",1.66583,0.82839,0.392571,2.18442,1.32317,0.940617
Drum,D00980.obj,5653,33699,"Triangles",0,0,0,0.5834,0.5834,0.9578
Drum,D00982.obj,1835,11316,"Triangles",-0.159663,-0.080963,-0.020004,0.002263,0.080963,0.020325
Fish,D00012.obj,4240,6966,"Triangles",-1.05518,-0.391369,-0.333878,0.713382,0.393205,0.301967
Fish,D00022.obj,3912,6524,"Triangles",-1.13572,-0.372513,-0.253468,0.686773,0.440886,0.241286
Fish,D00024.obj,3952,6672,"Triangles",-1.10237,-0.254958,-0.27225,0.679145,0.312526,0.252203
Fish,D00030.obj,3760,6304,"Triangles",-0.692617,-0.307941,-0.194262,1.06053,0.336987,0.197573
Fish,D00142.obj,3048,5286,"Triangles",-0.587419,-0.527408,-0.336707,1.10759,0.443986,0.301658
Fish,D00165.obj,4264,7130,"Triangles",-0.721566,-0.289676,-0.300528,1.05587,0.333963,0.315419
Fish,D00251.obj,4006,6628,"Triangles",-1.12676,-0.621018,-0.40586,0.56197,0.484538,0.376034
Fish,D00293.obj,4072,6838,"Triangles",-1.10406,-0.484354,-0.325496,0.686576,0.454548,0.302995
Fish,D00351.obj,3206,5549,"Triangles",-1.118,-0.417415,-0.311242,0.607424,0.470559,0.312823
Fish,D00398.obj,3820,6412,"Triangles",-0.659736,-0.352784,-0.256018,1.04382,0.415455,0.226104
Fish,D00450.obj,3784,6348,"Triangles",-1.0845,-0.375535,-0.333079,0.656868,0.3473,0.322133
Fish,D00535.obj,3934,6652,"Triangles",-1.10596,-0.428851,-0.313088,0.668295,0.492231,0.30638
Fish,D00633.obj,3712,6334,"Triangles",-0.767358,-0.369286,-0.335369,1.02978,0.346372,0.28666
Fish,D00636.obj,3374,5704,"Triangles",-1.07007,-0.396668,-0.327637,0.622697,0.339332,0.327741
Fish,D00643.obj,3928,6526,"Triangles",-0.670672,-0.416426,-0.38279,0.983972,0.362117,0.358377
Fish,D00682.obj,3980,6672,"Triangles",-0.825399,-0.373849,-0.388286,1.08561,0.291511,0.370291
Fish,D00748.obj,5046,8098,"Triangles",-1.05002,-0.40181,-0.263805,0.736929,0.303088,0.253426
Fish,D00763.obj,4122,6824,"Triangles",-0.667665,-0.438726,-0.410754,1.15983,0.643516,0.396006
Fish,D00850.obj,4382,7318,"Triangles",-0.653742,-0.398371,-0.379845,1.10412,0.353582,0.360212
Fish,D00950.obj,3427,5798,"Triangles",-1.0048,-0.320455,-0.549373,0.653998,0.364705,0.55313
FloorLamp,D00028.obj,871,1376,"Triangles",-0.512066,-0.274079,-0.358054,0.857443,0.454505,0.3706
FloorLamp,D00093.obj,3756,7472,"Triangles",-0.570333,-0.573733,-0.545006,0.523427,0.521013,1.03716
FloorLamp,D00186.obj,7694,15316,"Triangles",-0.625938,-0.507875,-0.520385,0.980022,0.542201,0.52978
FloorLamp,D00211.obj,5097,9970,"Triangles",-0.840113,-0.577233,-0.242279,0.802181,0.310548,0.330316
FloorLamp,D00228.obj,1322,2632,"Triangles",-0.654154,-0.544531,-0.556888,0.895962,0.567995,0.55567
FloorLamp,D00388.obj,3767,7212,"Triangles",-0.495216,-0.649654,-0.673652,0.979268,0.664287,0.640507
FloorLamp,D00400.obj,14213,18962,"Triangles",-0.757635,-0.465739,-0.466686,0.821496,0.486915,0.485898
FloorLamp,D00408.obj,4018,6750,"Triangles",-0.616008,-0.632876,-0.641696,0.925216,0.66224,0.637348
FloorLamp,D00447.obj,4911,8434,"Triangles",-0.963398,-0.671227,-0.662706,0.622239,0.665523,0.674666
FloorLamp,D00495.obj,4282,8487,"Triangles",-0.87269,-0.515695,-0.311082,0.400885,0.357133,0.360995
FloorLamp,D00563.obj,11136,26964,"Triangles",-0.911632,-0.509476,-0.511188,0.585602,0.51286,0.510969
FloorLamp,D00580.obj,39647,46682,"Triangles",-1.14269,-0.444224,-0.578098,0.828597,0.752447,0.620116
FloorLamp,D00740.obj,1128,2240,"Triangles",-0.762766,-0.524981,-0.518862,0.825336,0.506107,0.513242
FloorLamp,D00856.obj,3339,6672,"Triangles",-0.798935,-0.568265,-0.489934,0.773809,0.44833,0.533116
FloorLamp,D00875.obj,15152,30052,"Triangles",-0.947539,-0.42432,-0.431938,0.73091,0.433591,0.425882
FloorLamp,D00876.obj,14464,28920,"Triangles",-0.868267,-0.597088,-0.65649,0.608237,0.720198,0.676295
FloorLamp,D00888.obj,1819,3632,"Triangles",-0.91812,-0.369781,-0.503533,0.8264,0.6119,0.487681
FloorLamp,D00924.obj,17626,34872,"Triangles",-0.817161,-0.425956,-0.449487,0.860374,0.464848,0.439694
FloorLamp,D00955.obj,8300,16560,"Triangles",-0.750376,-0.508289,-0.498685,0.844038,0.459079,0.474606
FloorLamp,D00981.obj,454,816,"Triangles",-0.46224,-0.56175,-0.448819,1.0173,0.360743,0.47492
FloorLamp,m617.obj,4440,8828,"Triangles",0.025,0.025,0.025,0.381876,0.975,0.417182
FloorLamp,m618.obj,1622,3232,"Triangles",0.025,0.025,0.025,0.134223,0.975,0.134222
FloorLamp,m619.obj,361,696,"Triangles",0.025,0.025,0.025,0.174245,0.975,0.174245
FloorLamp,m620.obj,5584,11058,"Triangles",0.025,0.025,0.025,0.124357,0.975,0.116258
FloorLamp,m621.obj,778,1528,"Triangles",0.025,0.025,0.025,0.144523,0.975,0.144523
FloorLamp,m622.obj,54,88,"Triangles",0.025,0.025,0.025,0.099219,0.975,0.20127
FloorLamp,m623.obj,78,120,"Triangles",0.025,0.025,0.025,0.284805,0.975,0.249998
FloorLamp,m624.obj,46,76,"Triangles",0.025,0.025,0.025,0.171154,0.975,0.368539
Glasses,D00050.obj,6852,11300,"Triangles",-0.731417,-0.349702,-0.156199,0.570185,0.931312,0.169875
Glasses,D00201.obj,6519,12656,"Triangles",-0.487773,-0.498747,-0.213041,0.639588,0.555236,0.214302
Glasses,D00225.obj,1524,3000,"Triangles",-0.541097,-0.533612,-0.174802,0.680598,0.6235,0.132124
Glasses,D00432.obj,408,700,"Triangles",-0.820419,-1.05912,-0.181248,0.744221,0.462371,0.089982
Glasses,D00475.obj,1566,3092,"Triangles",-0.80163,-0.587238,-0.108938,0.310515,0.393097,0.258456
Glasses,D00507.obj,6852,11300,"Triangles",-0.72408,-0.341379,-0.158945,0.574905,0.932688,0.166407
Glasses,D00560.obj,4230,8368,"Triangles",-0.612564,-0.450059,-0.197618,0.628517,0.642733,0.102281
Glasses,D00575.obj,17472,32776,"Triangles",-0.721997,-0.394149,-0.102883,0.444237,0.891509,0.122972
Glasses,D00630.obj,3019,5960,"Triangles",-0.66284,-0.782738,-0.245093,0.427605,0.282376,0.142124
Glasses,D00640.obj,13986,25604,"Triangles",-0.877076,-0.454786,-0.083929,0.419126,0.850503,0.132444
Glasses,D00656.obj,220,868,"Triangles",-0.692427,-0.563963,-0.17177,0.71929,0.838516,0.188258
Glasses,D00660.obj,10770,18568,"Triangles",-0.686586,-0.486169,-0.117187,0.69791,0.902648,0.109791
Glasses,D00717.obj,1836,3624,"Triangles",-0.721225,-0.358598,-0.233443,0.523228,0.847668,0.191492
Glasses,D00730.obj,3334,6336,"Triangles",-0.483262,-0.868901,-0.127724,0.648804,0.380136,0.09945
Glasses,D00813.obj,696,1364,"Triangles",-0.592931,-0.442166,-0.220315,0.650733,0.640606,0.23731
Glasses,D00816.obj,15752,30220,"Triangles",-0.739573,-0.950918,-0.123246,0.543667,0.332378,0.088174
Glasses,D00877.obj,2864,5414,"Triangles",-0.799376,-0.656955,-0.262726,0.607667,0.660164,0.14246
Glasses,D00883.obj,2804,5504,"Triangles",-0.853373,-0.29359,-0.056078,0.503224,1.06823,0.153361
Glasses,D00937.obj,312,280,"Triangles",-0.525878,-0.389073,-0.151849,0.778809,0.892906,0.109602
Glasses,D00994.obj,2199,4312,"Triangles",-0.737751,-0.996489,-0.122722,0.459597,0.253962,0.137724
Guitar,D00023.obj,3655,7019,"Triangles",-0.796232,-0.262497,-0.054427,0.751486,0.27479,0.109924
Guitar,D00041.obj,28373,50370,"Triangles",-0.954516,-0.18077,-0.040154,0.464493,0.200318,0.02737
Guitar,D00076.obj,8889,17465,"Triangles",-0.750277,-0.267778,-0.03372,0.80501,0.303992,0.055867
Guitar,D00097.obj,270,448,"Triangles",-0.736794,-0.21092,-0.120674,0.808166,0.246712,0.02709
Guitar,D00124.obj,2013,2871,"Triangles",-0.662394,-0.218193,-0.046556,0.834363,0.256949,0.052156
Guitar,D00222.obj,1068,1998,"Triangles",-0.802099,-0.325662,-0.122863,1.00169,0.298917,0.090693
